colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
139,285.13986013986016,381.75524475524475,75,pos4,rep3,6.25,18.53409090909091,24.814090909090908,"(15.0, 20.0]","(20.0, 25.0]"
181,37.830148619957534,360.1380042462845,48,pos6,rep3,4.0,2.4589596602972397,23.408970276008493,"(-0.001, 5.0]","(20.0, 25.0]"
185,241.26388888888889,529.2337962962963,55,pos6,rep3,4.583333333333333,15.682152777777778,34.40019675925926,"(15.0, 20.0]","(30.0, 35.0]"
188,203.85135135135135,482.05405405405406,56,pos6,rep3,4.666666666666666,13.250337837837838,31.333513513513516,"(10.0, 15.0]","(30.0, 35.0]"
190,188.53658536585365,411.0121951219512,60,pos6,rep3,5.0,12.254878048780489,26.71579268292683,"(10.0, 15.0]","(25.0, 30.0]"
195,69.04081632653062,252.57142857142856,69,pos6,rep3,5.75,4.48765306122449,16.417142857142856,"(-0.001, 5.0]","(15.0, 20.0]"
204,676.8672566371681,286.3893805309734,137,pos6,rep3,11.416666666666666,43.99637168141593,18.615309734513275,"(40.0, 45.0]","(15.0, 20.0]"
251,746.9012345679013,328.0987654320988,46,pos8,rep3,3.833333333333333,48.54858024691359,21.326419753086423,"(45.0, 50.0]","(20.0, 25.0]"
252,577.1066666666667,330.0,73,pos8,rep3,6.083333333333333,37.51193333333334,21.45,"(35.0, 40.0]","(20.0, 25.0]"
258,40.2,407.3375,90,pos8,rep3,7.5,2.6130000000000004,26.4769375,"(-0.001, 5.0]","(25.0, 30.0]"
268,12.681818181818182,216.8181818181818,122,pos8,rep3,10.166666666666666,0.8243181818181818,14.093181818181819,"(-0.001, 5.0]","(10.0, 15.0]"
375,400.9801699716714,429.4504249291785,100,pos10,rep3,8.333333333333332,26.06371104815864,27.914277620396604,"(25.0, 30.0]","(25.0, 30.0]"
382,505.1038961038961,315.54545454545456,146,pos10,rep3,12.166666666666666,32.831753246753244,20.510454545454547,"(30.0, 35.0]","(20.0, 25.0]"
425,413.7775467775468,309.9230769230769,66,pos14,rep3,5.5,26.89554054054054,20.145,"(25.0, 30.0]","(20.0, 25.0]"
509,579.9375,404.9875,55,pos15,rep3,4.583333333333333,37.6959375,26.3241875,"(35.0, 40.0]","(25.0, 30.0]"
541,341.73214285714283,396.5892857142857,78,pos17,rep3,6.5,22.212589285714284,25.778303571428573,"(20.0, 25.0]","(25.0, 30.0]"
545,384.7321428571428,307.4107142857143,94,pos17,rep3,7.833333333333333,25.007589285714282,19.98169642857143,"(25.0, 30.0]","(15.0, 20.0]"
566,227.15686274509804,395.5098039215686,150,pos17,rep3,12.5,14.765196078431373,25.70813725490196,"(10.0, 15.0]","(25.0, 30.0]"
